line_number,code,vulnerability,file_name
829,"sprintf((char *)IObuff, ""%s"", _(""Printing aborted""));
",1,vimartful_src2Fhardcopy.c
1518,"sprintf((char *)prt_line_buffer, ""%d "", i);
",1,vimartful_src2Fhardcopy.c
1528,"sprintf((char *)prt_line_buffer, ""%s "", (b ? ""T"" : ""F""));
",1,vimartful_src2Fhardcopy.c
1547,"sprintf((char *)prt_line_buffer, ""/%s %d %f /_%s sffs\n"",
",1,vimartful_src2Fhardcopy.c
1623,"sprintf((char *)prt_line_buffer, ""%d"", integer);
",1,vimartful_src2Fhardcopy.c
1635,"sprintf((char *)prt_line_buffer, "".%0*d"", prec, fraction);
",1,vimartful_src2Fhardcopy.c
1638,"sprintf((char *)prt_line_buffer, "" "");
",1,vimartful_src2Fhardcopy.c
1652,"sprintf((char *)prt_line_buffer, ""d\n"");
",1,vimartful_src2Fhardcopy.c
2095,"sprintf((char *)prt_line_buffer, "" %d"", ints[i]);
",1,vimartful_src2Fhardcopy.c
2147,"sprintf((char *)prt_line_buffer, ""%%%%Requirements:"");
",1,vimartful_src2Fhardcopy.c
2164,"sprintf((char *)prt_line_buffer, ""%d"", num_copies);
",1,vimartful_src2Fhardcopy.c
3565,"sprintf((char *)ch_buff, ""%03o"", (unsigned int)ch);
",1,vimartful_src2Fhardcopy.c
1571,"/*
",0,vimartful_src2Fhardcopy.c
1099,"static struct prt_ps_encoding_S j_encodings[] =
",0,vimartful_src2Fhardcopy.c
1674,"prt_do_moveto = FALSE;
",0,vimartful_src2Fhardcopy.c
3260,"}
",0,vimartful_src2Fhardcopy.c
950,"}
",0,vimartful_src2Fhardcopy.c
1160,"#define CS_MTHKL	    (0x100)
",0,vimartful_src2Fhardcopy.c
2938,"if (!prt_open_resource(res_prolog))
",0,vimartful_src2Fhardcopy.c
928,"/* Keep the TAB if we didn't finish it. */
",0,vimartful_src2Fhardcopy.c
2548,"STRCAT(prt_cmap, p_mbenc->cmap_encoding);
",0,vimartful_src2Fhardcopy.c
1768,"resource->filename[0] = NUL;
",0,vimartful_src2Fhardcopy.c
219,"if (colonp == NULL)
",0,vimartful_src2Fhardcopy.c
2743,"vim_free(p);
",0,vimartful_src2Fhardcopy.c
2073,"static void
",0,vimartful_src2Fhardcopy.c
3626,"prt_bgcol = (int)bgcol;
",0,vimartful_src2Fhardcopy.c
1386,"static int prt_resfile_strncmp(int offset, char *string, int len);
",0,vimartful_src2Fhardcopy.c
80,"(long_u)0x000000L, (long_u)0xff0000L, (long_u)0x00ff00L, (long_u)0xffff00L,
",0,vimartful_src2Fhardcopy.c
486,"(void)sprintf(buf, stat_emsg, fname, errno);
",1,vimartful_src2Fif_cscope.c
574,"(void)sprintf(fname2, ""/%s"", CSCOPE_DBFILE);
",1,vimartful_src2Fif_cscope.c
576,"(void)sprintf(fname2, ""%s/%s"", fname, CSCOPE_DBFILE);
",1,vimartful_src2Fif_cscope.c
790,"(void)sprintf(cmd, ""%d%s"", search, pat);
",1,vimartful_src2Fif_cscope.c
935,"(void)sprintf(cmd, ""exec %s -dl -f %s"", prog, csinfo[i].fname);
",1,vimartful_src2Fif_cscope.c
942,"(void)strcat(cmd, "" -P"");
",1,vimartful_src2Fif_cscope.c
943,"(void)strcat(cmd, csinfo[i].ppath);
",1,vimartful_src2Fif_cscope.c
947,"(void)strcat(cmd, "" "");
",1,vimartful_src2Fif_cscope.c
948,"(void)strcat(cmd, csinfo[i].flags);
",1,vimartful_src2Fif_cscope.c
1144,"sprintf(buf, nf, *qfpos, *(qfpos-1));
",1,vimartful_src2Fif_cscope.c
1217,"sprintf(buf, nf, opt, pat);
",1,vimartful_src2Fif_cscope.c
1479,"(void)strcpy(csinfo[i].fname, (const char *)fname);
",1,vimartful_src2Fif_cscope.c
1489,"(void)strcpy(csinfo[i].ppath, (const char *)ppath);
",1,vimartful_src2Fif_cscope.c
1503,"(void)strcpy(csinfo[i].flags, (const char *)flags);
",1,vimartful_src2Fif_cscope.c
1667,"(void)sprintf(buf, ""%s\t%s\t%s;\""\t%s"", tagstr, fname, slno, search);
",1,vimartful_src2Fif_cscope.c
1675,"(void)sprintf(buf, ""%s\t%s\t%s;\"""", tagstr, fname, slno);
",1,vimartful_src2Fif_cscope.c
1854,"strcpy(context, ""<<global>>"");
",1,vimartful_src2Fif_cscope.c
1856,"sprintf(context, ""<<%s>>"", cntx);
",1,vimartful_src2Fif_cscope.c
2009,"strcpy(tbuf, matches[0]);
",1,vimartful_src2Fif_cscope.c
2022,"(void)sprintf(buf, cstag_msg, ptag);
",1,vimartful_src2Fif_cscope.c
2043,"(void)strcpy(tbuf, matches[idx]);
",1,vimartful_src2Fif_cscope.c
2073,"(void)sprintf(buf, csfmt_str, num, lno);
",1,vimartful_src2Fif_cscope.c
2099,"(void)sprintf(buf, cntxformat, context);
",1,vimartful_src2Fif_cscope.c
2401,"sprintf(buf, "" (#%d)"", i);
",1,vimartful_src2Fif_cscope.c
2469,"(void)sprintf(fullname, ""%s/%s"", csinfo[i].ppath, name);
",1,vimartful_src2Fif_cscope.c
1304,"(void)MSG_PUTS(_(""cscope commands:\n""));
",0,vimartful_src2Fif_cscope.c
875,"CloseHandle(stdin_rd);
",0,vimartful_src2Fif_cscope.c
1162,"}
",0,vimartful_src2Fif_cscope.c
1035,"* to allow choices.  Like Nvi, creates a pipe to send to/from query/cscope.
",0,vimartful_src2Fif_cscope.c
371,"{
",0,vimartful_src2Fif_cscope.c
1443,"i = j; /* remember first empty entry */
",0,vimartful_src2Fif_cscope.c
1645,"char *tagstr)
",0,vimartful_src2Fif_cscope.c
274,"switch (p_csto)
",0,vimartful_src2Fif_cscope.c
747,"case '0' : case 's' :
",0,vimartful_src2Fif_cscope.c
912,"}
",0,vimartful_src2Fif_cscope.c
2081,"else
",0,vimartful_src2Fif_cscope.c
1016,"|| ((csinfo[i].to_fp = _fdopen(fd, ""w"")) == NULL))
",0,vimartful_src2Fif_cscope.c
499,"*/
",0,vimartful_src2Fif_cscope.c
2377,"return CSCOPE_FAILURE;
",0,vimartful_src2Fif_cscope.c
573,"if (fname[0] == '\0')
",0,vimartful_src2Fif_cscope.c
1751,"default:	/* should not reach here */
",0,vimartful_src2Fif_cscope.c
1122,"cmdletter = 'i';
",0,vimartful_src2Fif_cscope.c
1384,"char *fname,
",0,vimartful_src2Fif_cscope.c
1757,"} /* cs_manage_matches */
",0,vimartful_src2Fif_cscope.c
1564,"/* only single digit positive and negative integers are allowed */
",0,vimartful_src2Fif_cscope.c
1549,"/*
",0,vimartful_src2Fif_cscope.c
1043,"int i;
",0,vimartful_src2Fif_cscope.c
1399,"char *cant_msg = _(""E625: cannot open cscope database: %s"");
",0,vimartful_src2Fif_cscope.c
2296,"if (waitpid_errno == ECHILD)
",0,vimartful_src2Fif_cscope.c
1701,"char **contexts,
",0,vimartful_src2Fif_cscope.c
244,"sprintf((char *)p, ""%s%d"", name, i++);
",1,vimartful_src2Fif_xcmdsrv.c
303,"sprintf((char *)propInfo, ""%x %.*s"", (int_u)commWindow,
",1,vimartful_src2Fif_xcmdsrv.c
354,"sprintf((char *)propInfo, ""%x %.*s"",
",1,vimartful_src2Fif_xcmdsrv.c
471,"sprintf((char *)property, ""%c%c%c-n %s%c-E %s%c-s %s"",
",1,vimartful_src2Fif_xcmdsrv.c
481,"sprintf((char *)property + length, ""%c-r %x %d"",
",1,vimartful_src2Fif_xcmdsrv.c
784,"sprintf((char *)property, ""%cn%c-E %s%c-n %s%c-w %x"",
",1,vimartful_src2Fif_xcmdsrv.c
1350,"sprintf(reply.ga_data, ""%cr%c-E %s%c-s %s%c-r "",
",1,vimartful_src2Fif_xcmdsrv.c
1496,"sprintf((char *)winstr, ""0x%x"", (unsigned int)win);
",1,vimartful_src2Fif_xcmdsrv.c
1163,"XA_STRING, &actualType,
",0,vimartful_src2Fif_xcmdsrv.c
134,"*	same as the ""serial"" field from the -s option in the command.  This
",0,vimartful_src2Fif_xcmdsrv.c
1364,"{
",0,vimartful_src2Fif_xcmdsrv.c
717,"if (serverReply.ga_growsize == 0)
",0,vimartful_src2Fif_xcmdsrv.c
783,"#ifdef FEAT_MBYTE
",0,vimartful_src2Fif_xcmdsrv.c
1079,"* exist yet.
",0,vimartful_src2Fif_xcmdsrv.c
6,"* Do "":help uganda""  in Vim to read copying and usage conditions.
",0,vimartful_src2Fif_xcmdsrv.c
278,"{
",0,vimartful_src2Fif_xcmdsrv.c
2246,"sprintf((char *)p, ""so %s"", a);
",1,vimartful_src2Fmain.c
2472,"sprintf((char *)p, "":%s\r"", parmp->commands[0]);
",1,vimartful_src2Fmain.c
2242,"a = argv[0];
",0,vimartful_src2Fmain.c
2157,"parmp->ask_for_key = TRUE;
",0,vimartful_src2Fmain.c
780,"sprintf((char *)IObuff, "" %c %6ld %4d "", c, p->lnum, p->col);
",1,vimartful_src2Fmark.c
912,"sprintf((char *)IObuff, ""%c %2d %5ld %4d "",
",1,vimartful_src2Fmark.c
958,"sprintf((char *)IObuff, ""%c %3d %5ld %4d "",
",1,vimartful_src2Fmark.c
689,"return NULL;
",0,vimartful_src2Fmark.c
2119,"/* changelist positions are stored oldest
",0,vimartful_src2Fmark.c
703,"* print the marks
",0,vimartful_src2Fmark.c
3654,"sprintf((char *)IObuff + rlen, ""%02x "",
",1,vimartful_src2Fmbyte.c
5807,"strcpy(tmp, gui.rsrc_input_method);
",1,vimartful_src2Fmbyte.c
5821,"strcpy(buf, ""@im="");
",1,vimartful_src2Fmbyte.c
5822,"strcat(buf, s);
",1,vimartful_src2Fmbyte.c
5874,"strcpy(tmp, gui.rsrc_preedit_type_name);
",1,vimartful_src2Fmbyte.c
28,"*		    byte of a multi-byte character.
",0,vimartful_src2Fmbyte.c
4782,"add_to_input_buf(delkey, (int)sizeof(delkey));
",0,vimartful_src2Fmbyte.c
4348,"&& !isalnum((int)p[4]) && p[4] != '-' && p[-3] == '_')
",0,vimartful_src2Fmbyte.c
3065,"* simple case folding.
",0,vimartful_src2Fmbyte.c
1133,"return MB_BYTE2LEN(*p);
",0,vimartful_src2Fmbyte.c
455,"sprintf((char *)Buf, (char *)p, sourcing_name);
",1,vimartful_src2Fmessage.c
480,"sprintf((char *)Buf, (char *)p, (long)sourcing_lnum);
",1,vimartful_src2Fmessage.c
1388,"sprintf((char *)buf, ""%ld"", n);
",1,vimartful_src2Fmessage.c
4710,"str_arg_l += sprintf(tmp + str_arg_l, f, ptr_arg);
",1,vimartful_src2Fmessage.c
4733,"case 'h': str_arg_l += sprintf(
",1,vimartful_src2Fmessage.c
4736,"case 'l': str_arg_l += sprintf(
",1,vimartful_src2Fmessage.c
4740,"case 'L': str_arg_l += sprintf(
",1,vimartful_src2Fmessage.c
4752,"case 'h': str_arg_l += sprintf(
",1,vimartful_src2Fmessage.c
4755,"case 'l': str_arg_l += sprintf(
",1,vimartful_src2Fmessage.c
4759,"case 'L': str_arg_l += sprintf(
",1,vimartful_src2Fmessage.c
4900,"l += sprintf(format + l, "".%d"", (int)precision);
",1,vimartful_src2Fmessage.c
4905,"str_arg_l = sprintf(tmp, format, f);
",1,vimartful_src2Fmessage.c
3919,"{
",0,vimartful_src2Fmessage.c
1210,"#endif
",0,vimartful_src2Fmessage.c
2694,"case 'k':
",0,vimartful_src2Fmessage.c
2668,"else
",0,vimartful_src2Fmessage.c
4197,"vim_vsnprintf(
",0,vimartful_src2Fmessage.c
878,"p->attr = attr;
",0,vimartful_src2Fmessage.c
605,"return TRUE;
",0,vimartful_src2Fmessage.c
2590,"{
",0,vimartful_src2Fmessage.c
116,"verb_msg(char_u *s)
",0,vimartful_src2Fmessage.c
5078,"{
",0,vimartful_src2Fmessage.c
1013,"*/
",0,vimartful_src2Fmessage.c
1961,"msg_puts_attr(char_u *s, int attr)
",0,vimartful_src2Fmessage.c
231,"sprintf(buf, ""0:version=0 \""%s\""\n"", ExtEdProtocolVersion);
",1,vimartful_src2Fnetbeans.c
749,"sprintf(buf, ""%d:unmodified=%d\n"", i, r_cmdno);
",1,vimartful_src2Fnetbeans.c
753,"sprintf(buf, ""%d:killed=%d\n"", i, r_cmdno);
",1,vimartful_src2Fnetbeans.c
787,"sprintf(reply, ""%d\n"", cmdno);
",1,vimartful_src2Fnetbeans.c
804,"sprintf((char *)reply, ""%d %s\n"", cmdno, (char *)result);
",1,vimartful_src2Fnetbeans.c
821,"sprintf(reply, ""%d %ld\n"", cmdno, result);
",1,vimartful_src2Fnetbeans.c
1030,"sprintf((char *)text, ""%d %ld %d %ld"",
",1,vimartful_src2Fnetbeans.c
2362,"strcpy(&keybuf[i], tok);
",1,vimartful_src2Fnetbeans.c
2479,"strcat(buf, ""C"");
",1,vimartful_src2Fnetbeans.c
2481,"strcat(buf, ""S"");
",1,vimartful_src2Fnetbeans.c
2483,"strcat(buf, ""M""); /* META */
",1,vimartful_src2Fnetbeans.c
2485,"strcat(buf, ""-"");
",1,vimartful_src2Fnetbeans.c
2486,"strcat(buf, name);
",1,vimartful_src2Fnetbeans.c
2593,"sprintf(buf, ""0:disconnect=%d\n"", r_cmdno);
",1,vimartful_src2Fnetbeans.c
2628,"sprintf(buf, ""0:geometry=%d %d %d %d %d\n"",
",1,vimartful_src2Fnetbeans.c
2720,"sprintf(buffer, ""%d:killed=%d\n"", bufno, r_cmdno);
",1,vimartful_src2Fnetbeans.c
2797,"sprintf((char *)buf, ""%d:insert=%d %ld \""%s\""\n"",
",1,vimartful_src2Fnetbeans.c
2843,"sprintf((char *)buf, ""%d:remove=%d %ld %ld\n"", bufno, r_cmdno, off, len);
",1,vimartful_src2Fnetbeans.c
2880,"sprintf(buf, ""%d:newDotAndMark=%d %ld %ld\n"", bufno, r_cmdno, off, off);
",1,vimartful_src2Fnetbeans.c
2884,"sprintf(buf, ""%d:buttonRelease=%d %d %ld %d\n"", bufno, r_cmdno,
",1,vimartful_src2Fnetbeans.c
2947,"sprintf(buf, ""%d:newDotAndMark=%d %ld %ld\n"", bufno, r_cmdno, off, off);
",1,vimartful_src2Fnetbeans.c
2991,"sprintf((char *)buf, ""%d:save=%d\n"", bufno, r_cmdno);
",1,vimartful_src2Fnetbeans.c
3018,"sprintf((char *)buf, ""%d:remove=%d 0 -1\n"", bufno, r_cmdno);
",1,vimartful_src2Fnetbeans.c
3228,"sprintf(fgbuf, ""guifg=#%06x"", value & 0xFFFFFF);
",1,vimartful_src2Fnetbeans.c
3230,"sprintf(fgbuf, ""guifg=%s ctermfg=%s"", fg, fg);
",1,vimartful_src2Fnetbeans.c
3234,"sprintf(bgbuf, ""guibg=#%06x"", value & 0xFFFFFF);
",1,vimartful_src2Fnetbeans.c
3236,"sprintf(bgbuf, ""guibg=%s ctermbg=%s"", bg, bg);
",1,vimartful_src2Fnetbeans.c
343,"/* insert node at tail of queue */
",0,vimartful_src2Fnetbeans.c
414,"{
",0,vimartful_src2Fnetbeans.c
2249,"{
",0,vimartful_src2Fnetbeans.c
3489,"}
",0,vimartful_src2Fnetbeans.c
1839,"foldOpenCursor();
",0,vimartful_src2Fnetbeans.c
1395,"else
",0,vimartful_src2Fnetbeans.c
3263,"{
",0,vimartful_src2Fnetbeans.c
3345,"static long
",0,vimartful_src2Fnetbeans.c
524,"/*
",0,vimartful_src2Fnetbeans.c
2394,"}
",0,vimartful_src2Fnetbeans.c
1693,"nbdebug((""    invalid buffer identifier in setVisible\n""));
",0,vimartful_src2Fnetbeans.c
155,"else
",0,vimartful_src2Fnetbeans.c
3438,"*/
",0,vimartful_src2Fnetbeans.c
1662,"/* =====================================================================*/
",0,vimartful_src2Fnetbeans.c
2963,"vim_snprintf(buf, sizeof(buf), ""%d:keyAtPos=%d \""%s\"" %ld %ld/%ld\n"",
",0,vimartful_src2Fnetbeans.c
1286,"check_cursor_lnum();
",0,vimartful_src2Fnetbeans.c
756,"nb_send(buf, NULL);
",0,vimartful_src2Fnetbeans.c
2081,"return FAIL;
",0,vimartful_src2Fnetbeans.c
928,"*/
",0,vimartful_src2Fnetbeans.c
2277,"* buffer.  If there is no such window then close the current buffer and set
",0,vimartful_src2Fnetbeans.c
3336,"return buf->signmap[localsigntype];
",0,vimartful_src2Fnetbeans.c
2664,"}
",0,vimartful_src2Fnetbeans.c
843,"case '\\':
",0,vimartful_src2Fnetbeans.c
3531,"char_u msgbuf[IOSIZE];
",0,vimartful_src2Fnetbeans.c
271,"return FAIL;
",0,vimartful_src2Fnetbeans.c
1390,"if (nlp > args && nlp[-1] == '\r')
",0,vimartful_src2Fnetbeans.c
3460,"static void
",0,vimartful_src2Fnetbeans.c
3782,"sprintf((char *)showcmd_buf, ""%ldx%ld"", lines,
",1,vimartful_src2Fnormal.c
3786,"sprintf((char *)showcmd_buf, ""%ld"", lines);
",1,vimartful_src2Fnormal.c
3822,"sprintf((char *)showcmd_buf, ""%d"", chars);
",1,vimartful_src2Fnormal.c
3824,"sprintf((char *)showcmd_buf, ""%d-%d"", chars, bytes);
",1,vimartful_src2Fnormal.c
4327,"sprintf((char *)pat, vim_iswordp(ptr) ? ""\\V\\<%.*s\\>"" : ""\\V%.*s"",
",1,vimartful_src2Fnormal.c
5679,"sprintf((char *)buf, "".,.+%ld"", cap->count0 - 1);
",1,vimartful_src2Fnormal.c
5689,"sprintf((char *)buf + STRLEN(buf), ""%ld"", cap->count0);
",1,vimartful_src2Fnormal.c
5714,"sprintf((char *)buf, ""%ldta "", cap->count0);
",1,vimartful_src2Fnormal.c
2538,"insert_reg(regname, TRUE);
",0,vimartful_src2Fnormal.c
3185,"* Move ""pos"" forward to the end of the word it's in.
",0,vimartful_src2Fnormal.c
8982,"&& no_reason)
",0,vimartful_src2Fnormal.c
1527,"curbuf->b_visual.vi_mode = VIsual_mode_orig;
",0,vimartful_src2Fnormal.c
3661,"}
",0,vimartful_src2Fnormal.c
5747,"else
",0,vimartful_src2Fnormal.c
4640,"(void)onepage(cap->arg ? FORWARD : BACKWARD, 1L);
",0,vimartful_src2Fnormal.c
3817,"bytes += l;
",0,vimartful_src2Fnormal.c
290,"sprintf((char *)IObuff, _(""1 line %sed 1 time""), s);
",1,vimartful_src2Fops.c
292,"sprintf((char *)IObuff, _(""1 line %sed %d times""), s, amount);
",1,vimartful_src2Fops.c
297,"sprintf((char *)IObuff, _(""%ld lines %sed 1 time""),
",1,vimartful_src2Fops.c
300,"sprintf((char *)IObuff, _(""%ld lines %sed %d times""),
",1,vimartful_src2Fops.c
6213,"sprintf((char *)IObuff, _(""E574: Unknown register type %d""),
",1,vimartful_src2Fops.c
3460,"mb_ptr_adv(p);
",0,vimartful_src2Fops.c
294,"else
",0,vimartful_src2Fops.c
2431,"if (c >= 0x80 && op_type == OP_ROT13)
",0,vimartful_src2Fops.c
496,"incr = lbr_chartabsize_adv(bd.textstart, &non_white, non_white_col);
",0,vimartful_src2Fops.c
3051,"{
",0,vimartful_src2Fops.c
5000,"sprintf((char *)buf_type, ""%s"",
",1,vimartful_src2Foption.c
5137,"sprintf((char *)errbuf, _(""E539: Illegal character <%s>""),
",1,vimartful_src2Foption.c
5815,"sprintf((char *)buf_type, ""%s"",
",1,vimartful_src2Foption.c
6558,"sprintf((char *)errbuf,
",1,vimartful_src2Foption.c
6998,"sprintf((char *)errbuf,
",1,vimartful_src2Foption.c
11470,"sprintf((char *)NameBuff, ""%ld"", *(long *)varp);
",1,vimartful_src2Foption.c
1965,"#endif
",0,vimartful_src2Foption.c
9615,"}
",0,vimartful_src2Foption.c
3916,"options[idx_sp].def_val[VI_DEFAULT] = p_sp;
",0,vimartful_src2Foption.c
10517,"default:	IEMSG(_(""E356: get_varp ERROR""));
",0,vimartful_src2Foption.c
4471,"}
",0,vimartful_src2Foption.c
8092,"else if (old_value)
",0,vimartful_src2Foption.c
1140,"sprintf((char *)IObuff, ""Vim: Caught deadly signal %s\n"",
",1,vimartful_src2Fos_unix.c
2373,"sprintf((char *)s, ""%d"", (int)uid);	    /* assumes s is long enough */
",1,vimartful_src2Fos_unix.c
4058,"sprintf((char *)envbuf, ""%ld"", Rows);
",1,vimartful_src2Fos_unix.c
4060,"sprintf((char *)envbuf, ""%ld"", Rows);
",1,vimartful_src2Fos_unix.c
4062,"sprintf((char *)envbuf, ""%ld"", Columns);
",1,vimartful_src2Fos_unix.c
5891,"gpm_close();
",0,vimartful_src2Fos_unix.c
72,"#  ifdef FEAT_CYGWIN_WIN32_CLIPBOARD
",0,vimartful_src2Fos_unix.c
5230,"close(fd_err[1]);
",0,vimartful_src2Fos_unix.c
5591,"avail = RealWaitForChar(read_cmd_fd, msec, NULL, interrupted);
",0,vimartful_src2Fos_unix.c
2875,"* Return a pointer to the ACL of file ""fname"" in allocated memory.
",0,vimartful_src2Fos_unix.c
244,"sprintf((char *)errmsg,
",1,vimartful_src2Fquickfix.c
257,"sprintf((char *)errmsg,
",1,vimartful_src2Fquickfix.c
333,"sprintf((char *)errmsg,
",1,vimartful_src2Fquickfix.c
353,"sprintf((char *)errmsg,
",1,vimartful_src2Fquickfix.c
361,"sprintf((char *)errmsg,
",1,vimartful_src2Fquickfix.c
1302,"sprintf((char *)p, "":%s"", (char *)title);
",1,vimartful_src2Fquickfix.c
2375,"sprintf((char *)IObuff, _(""(%d of %d)%s%s: ""), qf_index,
",1,vimartful_src2Fquickfix.c
2516,"sprintf((char *)IObuff, ""%2d"", i);
",1,vimartful_src2Fquickfix.c
2525,"sprintf((char *)IObuff, "":%ld"", qfp->qf_lnum);
",1,vimartful_src2Fquickfix.c
2527,"sprintf((char *)IObuff, "":%ld col %d"",
",1,vimartful_src2Fquickfix.c
2529,"sprintf((char *)IObuff + STRLEN(IObuff), ""%s:"",
",1,vimartful_src2Fquickfix.c
2810,"sprintf((char *)buf, ""%s %3d"", (char *)p, nr);
",1,vimartful_src2Fquickfix.c
3284,"sprintf((char *)IObuff + len, ""%ld"", qfp->qf_lnum);
",1,vimartful_src2Fquickfix.c
3289,"sprintf((char *)IObuff + len, "" col %d"", qfp->qf_col);
",1,vimartful_src2Fquickfix.c
3293,"sprintf((char *)IObuff + len, ""%s"",
",1,vimartful_src2Fquickfix.c
3487,"sprintf((char *)cmd, ""%s%s%s"", (char *)p_shq, (char *)eap->arg,
",1,vimartful_src2Fquickfix.c
3579,"sprintf((char *)name + (p - p_mef), ""%d%d"", start, off);
",1,vimartful_src2Fquickfix.c
4898,"buf = curbuf;
",0,vimartful_src2Fquickfix.c
3098,"return win != NULL;
",0,vimartful_src2Fquickfix.c
5119,"#ifdef FEAT_MULTI_LANG
",0,vimartful_src2Fquickfix.c
3140,"* Searches in windows opened in all the tabs.
",0,vimartful_src2Fquickfix.c
648,"{
",0,vimartful_src2Fquickfix.c
2293,"{
",0,vimartful_src2Fquickfix.c
1045,"qfprev->qf_fnum = qf_get_fnum(qi, qi->qf_directory,
",0,vimartful_src2Fquickfix.c
3702,"* Get the 'n'th valid error entry in the quickfix or location list.
",0,vimartful_src2Fquickfix.c
104,"/*   'I' informational message */
",0,vimartful_src2Fquickfix.c
350,"fmt_ptr->prefix = *efmp;
",0,vimartful_src2Fquickfix.c
3035,"{
",0,vimartful_src2Fquickfix.c
3853,"win_T	*wp = NULL;
",0,vimartful_src2Fquickfix.c
3739,"}
",0,vimartful_src2Fquickfix.c
1033,"if (qfprev->qf_nr == -1)
",0,vimartful_src2Fquickfix.c
3515,"if (wp != NULL)
",0,vimartful_src2Fquickfix.c
3654,"* entries). If no valid entries are in the list, then returns 1.
",0,vimartful_src2Fquickfix.c
808,"fmt_start = NULL;
",0,vimartful_src2Fquickfix.c
1880,"sprintf((char *)IObuff, _(""E61: Nested %s*""),
",1,vimartful_src2Fregexp.c
1883,"sprintf((char *)IObuff, _(""E62: Nested %s%c""),
",1,vimartful_src2Fregexp.c
2058,"sprintf((char *)IObuff, _(""E64: %s%c follows nothing""),
",1,vimartful_src2Fregexp.c
3403,"sprintf((char *)IObuff, _(""E554: Syntax error in %s{...}""),
",1,vimartful_src2Fregexp.c
1539,"parno = regnpar;
",0,vimartful_src2Fregexp.c
4792,"* When we run into BACK we need to check if we don't keep
",0,vimartful_src2Fregexp.c
1591,"if (paren != REG_NOPAREN && getchr() != Magic(')'))
",0,vimartful_src2Fregexp.c
7757,"}
",0,vimartful_src2Fregexp.c
2547,"sprintf((char *)buf, fmt, w, num);
",1,vimartful_src2Fscreen.c
3762,"sprintf((char *)extra, fmt,
",1,vimartful_src2Fscreen.c
7864,"sprintf(buf, IF_EB(""\033|%dh"", ESC_STR ""|%dh""), attr);
",1,vimartful_src2Fscreen.c
7958,"sprintf(buf, IF_EB(""\033|%dH"", ESC_STR ""|%dH""), screen_attr);
",1,vimartful_src2Fscreen.c
10309,"sprintf((char *)s, "" @%c"", Recording);
",1,vimartful_src2Fscreen.c
8938,"lineclear(unsigned off, int width)
",0,vimartful_src2Fscreen.c
10264,"* Position for a mode message.
",0,vimartful_src2Fscreen.c
8692,"new_LineWraps = NULL;
",0,vimartful_src2Fscreen.c
7346,"}
",0,vimartful_src2Fscreen.c
6006,"screen_attr = ScreenAttrs[off_to - 1];
",0,vimartful_src2Fscreen.c
1351,"sprintf((char *)p, ""%ld"", spats[0].off.off);
",1,vimartful_src2Fsearch.c
3992,"sprintf((char *)spat, ""<%.*s\\>\\%%(\\s\\_[^>]\\{-}[^/]>\\|>\\)\\c"", len, p);
",1,vimartful_src2Fsearch.c
3993,"sprintf((char *)epat, ""</%.*s>\\c"", len, p);
",1,vimartful_src2Fsearch.c
4883,"sprintf((char *)pat, whole ? ""\\<%.*s\\>"" : ""%.*s"", len, ptr);
",1,vimartful_src2Fsearch.c
5557,"sprintf((char *)IObuff, ""%3ld: "", count);	/* show match nr */
",1,vimartful_src2Fsearch.c
5559,"sprintf((char *)IObuff, ""%4ld"", *lnum);	/* show line nr */
",1,vimartful_src2Fsearch.c
1863,"int		comment_dir = 0;	/* Direction searched for comments */
",0,vimartful_src2Fsearch.c
1562,"else if (pos->lnum > buf->b_ml.ml_line_count)
",0,vimartful_src2Fsearch.c
2331,"ptr = ml_get(pos.lnum - 1);
",0,vimartful_src2Fsearch.c
4001,"if (r < 1 || lt(curwin->w_cursor, old_end))
",0,vimartful_src2Fsearch.c
4648,"/* First search may fail, but then start searching from the
",0,vimartful_src2Fsearch.c
1657,"* cursor, even if the cursor is right in front of char we are looking
",0,vimartful_src2Fsearch.c
294,"sprintf((char *)hexit + j * 2, ""%02x"", sha256sum[j]);
",1,vimartful_src2Fsha256.c
371,"sprintf(output + j * 2, ""%02x"", sha256sum[j]);
",1,vimartful_src2Fsha256.c
245,"low  = (ctx->total[0] <<  3);
",0,vimartful_src2Fsha256.c
71,"GET_UINT32(W[4],  data, 16);
",0,vimartful_src2Fsha256.c
3670,"sprintf((char *)frompat, ""\\V\\<%s\\>"", repl_from);
",1,vimartful_src2Fspell.c
8822,"sprintf((char *)badword + STRLEN(badword), ""%d"", i + 1);
",1,vimartful_src2Fspell.c
7122,"{
",0,vimartful_src2Fspell.c
5874,"return (int)(p - word);
",0,vimartful_src2Fspell.c
2760,"sprintf((char *)buf, ""^%s"", items[4]);
",1,vimartful_src2Fspellfile.c
2762,"sprintf((char *)buf, ""%s$"", items[4]);
",1,vimartful_src2Fspellfile.c
2827,"sprintf((char *)buf, ""^%s"",
",1,vimartful_src2Fspellfile.c
1327,"*ap = NUL;
",0,vimartful_src2Fspellfile.c
4584,"prev = &node->wn_child;
",0,vimartful_src2Fspellfile.c
4089,"? ~0 :  ~CONDIT_SUF),
",0,vimartful_src2Fspellfile.c
7141,"sprintf((char *)buf, ""colors/%s.vim"", name);
",1,vimartful_src2Fsyntax.c
8989,"sprintf((char *)buf, ""%d"", iarg - 1);
",1,vimartful_src2Fsyntax.c
9112,"sprintf((char *)buf, ""#%02x%02x%02x"",
",1,vimartful_src2Fsyntax.c
